date,PM25,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,PM25_IAQI,PM10_IAQI,SO2_IAQI,NO2_IAQI,CO_IAQI,O3_IAQI,AQI,code,
2016_8_12,21.93,28.22,5.76,37.42,0.49,52.03,0.81,2.82,300.2,89.57,99372.01,31.32857142857143,28.22,9.6,46.775000000000006,12.25,26.015,46.775000000000006,810012,
2016_8_13,13.32,18.64,3.69,24.92,0.4,54.39,-3.05,1.63,300.57,88.36,99227.37,19.02857142857143,18.64,6.15,31.150000000000002,10.0,27.195,31.150000000000002,810012,
2016_8_14,8.35,13.68,3.72,19.7,0.38,48.54,-4.67,0.0,299.96,90.16,98987.91,11.928571428571429,13.68,6.2,24.625,9.5,24.27,24.625,810012,
2016_8_15,12.08,22.47,5.72,32.16,0.74,41.04,4.28,-1.12,299.31,91.98,98693.97,17.257142857142856,22.47,9.533333333333333,40.199999999999996,18.5,20.52,40.199999999999996,810012,
2016_8_16,10.47,15.71,4.34,22.56,0.43,44.18,1.23,4.98,299.93,88.62,98759.66,14.957142857142859,15.71,7.233333333333333,28.2,10.75,22.09,28.2,810012,
2016_8_17,6.36,12.58,3.65,17.94,0.35,49.22,-9.45,-0.42,300.51,90.04,98396.67,9.085714285714287,12.58,6.083333333333333,22.425,8.75,24.61,24.61,810012,
2016_8_18,4.73,14.5,3.35,11.56,0.3,51.72,-9.49,7.5,301.04,87.32,98479.2,6.757142857142858,14.5,5.583333333333334,14.450000000000001,7.5,25.86,25.86,810012,
2016_8_19,5.04,14.17,3.37,15.56,0.27,44.46,-5.59,5.27,301.16,85.69,99257.84,7.2,14.17,5.616666666666667,19.45,6.75,22.23,22.23,810012,
2016_8_20,18.02,31.0,4.93,30.67,0.4,51.96,-0.63,2.28,300.56,91.47,99685.19,25.742857142857144,31.0,8.216666666666667,38.337500000000006,10.0,25.98,38.337500000000006,810012,
2016_8_21,19.55,31.5,7.21,32.78,0.62,72.88,1.04,0.75,300.95,88.86,99535.12,27.92857142857143,31.5,12.016666666666667,40.975,15.5,36.44,40.975,810012,
2016_8_22,18.18,27.73,7.16,24.47,0.4,55.49,-4.16,1.06,300.29,86.29,99685.58,25.97142857142857,27.73,11.933333333333334,30.5875,10.0,27.745,30.5875,810012,
2016_8_23,21.63,37.65,7.45,32.77,0.53,74.79,-0.51,0.17,300.97,82.49,99739.79,30.9,37.65,12.416666666666668,40.962500000000006,13.25,37.395,40.962500000000006,810012,
2016_8_24,23.49,39.25,7.59,32.8,0.54,60.62,-0.71,0.64,301.21,80.24,99642.03,33.55714285714286,39.25,12.65,41.0,13.5,30.31,41.0,810012,
2016_8_25,27.56,38.86,6.7,27.01,0.45,69.56,-1.15,0.88,301.03,82.01,99685.8,39.371428571428574,38.86,11.166666666666668,33.7625,11.25,34.78,39.371428571428574,810012,
2016_8_26,30.39,44.07,8.96,30.01,0.5,76.97,2.53,1.41,301.69,80.02,99690.73,43.41428571428572,44.07,14.933333333333335,37.5125,12.5,38.485,44.07,810012,
2016_8_27,30.35,47.14,6.12,31.68,0.62,101.54,-0.69,1.5,301.31,88.33,99825.08,43.35714285714286,47.14,10.200000000000001,39.6,15.5,51.28333333333334,51.28333333333334,810012,
2016_8_28,31.57,45.49,6.98,32.51,0.8,69.03,-2.33,-5.2,300.64,77.46,99887.55,45.1,45.49,11.633333333333335,40.637499999999996,20.0,34.515,45.49,810012,
2016_8_29,41.13,55.6,10.03,30.6,0.79,82.33,-4.74,-4.46,299.32,69.21,99932.55,57.6625,52.8,16.716666666666665,38.25,19.75,41.165,57.6625,810012,
2016_8_30,37.1,52.01,8.31,34.77,0.69,113.46,-2.94,-2.17,299.92,78.59,99963.23,52.625,51.004999999999995,13.850000000000001,43.462500000000006,17.25,61.21666666666666,61.21666666666666,810012,
2016_8_31,37.74,52.33,8.72,39.02,0.66,88.18,0.87,1.2,300.86,78.03,99868.58,53.425000000000004,51.165,14.533333333333335,48.775000000000006,16.5,44.09,53.425000000000004,810012,
2016_9_1,13.97,20.36,6.69,15.36,0.35,55.46,2.01,6.03,300.51,89.51,99536.92,19.95714285714286,20.36,11.15,19.2,8.75,27.73,27.73,810012,
2016_9_2,10.71,20.15,6.47,20.62,0.4,43.14,2.92,4.76,300.48,91.69,99370.74,15.3,20.15,10.783333333333333,25.775000000000002,10.0,21.57,25.775000000000002,810012,
2016_9_3,24.29,37.83,6.2,38.43,0.73,48.6,0.5,1.09,300.52,91.5,99457.98,34.7,37.83,10.333333333333334,48.0375,18.25,24.3,48.0375,810012,
2016_9_4,30.6,43.82,7.19,17.71,0.63,86.62,-4.47,0.58,300.67,88.42,99687.1,43.714285714285715,43.82,11.983333333333334,22.137500000000003,15.75,43.31,43.82,810012,
2016_9_5,28.7,39.52,6.84,25.45,0.62,61.92,-5.92,-2.99,301.12,80.68,99761.43,41.0,39.52,11.4,31.8125,15.5,30.96,41.0,810012,
2016_9_6,16.01,23.78,4.35,28.15,0.5,43.42,-1.4,1.43,300.87,84.26,99839.68,22.871428571428574,23.78,7.25,35.1875,12.5,21.71,35.1875,810012,
2016_9_7,18.1,28.39,6.88,24.18,0.49,49.37,1.67,2.61,300.27,89.09,99910.64,25.85714285714286,28.39,11.466666666666667,30.225,12.25,24.685,30.225,810012,
2016_9_8,12.17,22.22,5.79,31.04,0.48,30.08,0.6,1.49,300.73,85.3,100004.44,17.385714285714286,22.22,9.65,38.8,12.0,15.04,38.8,810012,
2016_9_9,13.74,21.64,5.36,35.82,0.5,28.74,0.6,1.65,300.57,87.35,100021.38,19.62857142857143,21.64,8.933333333333334,44.775,12.5,14.37,44.775,810012,
2016_9_10,8.59,13.01,4.46,24.33,0.32,31.39,0.71,3.97,300.46,87.76,99964.98,12.271428571428572,13.01,7.433333333333334,30.412499999999998,8.0,15.695,30.412499999999998,810012,
2016_9_11,9.81,14.42,3.99,24.22,0.32,30.57,0.49,3.4,300.37,85.37,100037.66,14.014285714285716,14.42,6.65,30.275,8.0,15.285,30.275,810012,
2016_9_12,15.72,25.39,5.87,28.72,0.59,55.27,-3.49,-1.49,300.14,83.4,100215.84,22.45714285714286,25.39,9.783333333333333,35.9,14.75,27.635,35.9,810012,
2016_9_13,15.95,26.83,6.35,32.67,0.49,53.04,-4.96,-1.47,300.38,82.48,100255.89,22.785714285714285,26.83,10.583333333333334,40.837500000000006,12.25,26.52,40.837500000000006,810012,
2016_9_14,33.6,51.07,9.3,45.97,0.89,71.88,1.16,-5.94,300.83,73.3,99781.28,48.0,50.535,15.500000000000002,57.4625,22.25,35.94,57.4625,810012,
2016_9_15,28.52,43.92,10.44,29.79,0.81,64.73,3.7,-5.56,301.58,67.85,99540.89,40.74285714285714,43.92,17.4,37.2375,20.25,32.365,43.92,810012,
2016_9_16,16.27,24.67,7.74,26.55,0.7,49.68,-0.27,-4.56,301.04,70.46,99728.03,23.242857142857144,24.67,12.9,33.1875,17.5,24.84,33.1875,810012,
2016_9_17,25.72,42.0,11.28,33.72,0.74,56.79,-1.89,-6.12,300.8,69.13,99863.78,36.74285714285714,42.0,18.8,42.15,18.5,28.395,42.15,810012,
2016_9_18,35.37,48.99,37.35,41.21,0.55,59.18,-1.67,-4.94,299.89,72.76,99961.33,50.4625,48.99,53.0625,51.5125,13.750000000000002,29.59,53.0625,810012,
2016_9_19,41.79,54.36,42.23,45.02,0.51,65.84,-3.32,-5.23,299.5,73.34,100046.75,58.4875,52.18,55.09583333333333,56.275000000000006,12.75,32.92,58.4875,810012,
2016_9_20,38.84,53.47,15.93,28.2,0.66,85.49,-6.4,-5.38,299.07,73.34,100371.41,54.800000000000004,51.735,26.55,35.25,16.5,42.745,54.800000000000004,810012,
2016_9_21,36.9,50.06,21.3,27.87,0.54,102.92,-6.77,-4.32,299.16,72.16,100622.89,52.375,50.03,35.5,34.8375,13.5,52.43333333333334,52.43333333333334,810012,
2016_9_22,23.52,37.88,7.83,18.71,0.53,113.87,-6.75,-3.27,299.44,73.55,100560.45,33.6,37.88,13.05,23.387500000000003,13.25,61.55833333333334,61.55833333333334,810012,
2016_9_23,20.49,33.09,7.08,16.78,0.45,99.46,-7.52,-2.28,299.53,78.57,100440.48,29.27142857142857,33.09,11.8,20.975,11.25,49.73,49.73,810012,
2016_9_24,19.12,29.68,6.07,14.76,0.37,92.17,-7.37,-0.72,299.75,81.11,100295.23,27.314285714285717,29.68,10.116666666666667,18.45,9.25,46.085,46.085,810012,
2016_9_25,28.06,39.2,7.25,18.66,0.48,117.54,-4.87,-0.15,300.12,80.23,100256.09,40.08571428571428,39.2,12.083333333333334,23.325,12.0,64.61666666666667,64.61666666666667,810012,
2016_9_26,51.51,71.22,10.34,24.62,0.73,132.46,0.75,-0.77,300.48,80.82,100086.18,70.63749999999999,60.61,17.233333333333334,30.775000000000002,18.25,77.05000000000001,77.05000000000001,810012,
2016_9_27,63.67,87.99,11.01,47.08,0.99,81.89,2.54,-5.84,302.59,63.66,99685.66,85.8375,68.995,18.35,58.849999999999994,24.75,40.945,85.8375,810012,
2016_9_28,57.27,84.7,11.35,39.2,0.97,92.75,7.02,-7.98,301.45,61.71,99385.02,77.8375,67.35,18.916666666666668,49.0,24.25,46.375,77.8375,810012,
2016_9_29,23.09,40.5,8.2,36.68,0.97,50.15,4.88,-6.07,296.61,67.33,99630.91,32.98571428571429,40.5,13.666666666666666,45.85,24.25,25.075,45.85,810012,
2016_9_30,35.92,61.41,8.34,58.25,1.12,28.36,2.07,-3.18,295.5,75.97,99956.34,51.150000000000006,55.705,13.9,72.8125,28.000000000000004,14.18,72.8125,810012,
2016_10_1,27.46,43.74,5.26,38.2,0.85,30.84,-3.43,-1.48,298.37,84.69,100178.67,39.22857142857143,43.74,8.766666666666667,47.75,21.25,15.42,47.75,810012,
2016_10_2,21.72,32.86,6.45,28.18,0.66,37.21,-4.9,-3.34,299.59,84.73,100170.84,31.02857142857143,32.86,10.75,35.225,16.5,18.605,35.225,810012,
2016_10_3,11.16,19.03,5.38,21.41,0.43,40.89,-4.81,-1.88,299.57,85.68,100104.91,15.942857142857143,19.03,8.966666666666667,26.7625,10.75,20.445,26.7625,810012,
2016_10_4,15.28,24.78,5.0,20.2,0.45,47.2,-3.42,-0.7,299.76,82.76,100132.14,21.82857142857143,24.78,8.333333333333334,25.25,11.25,23.6,25.25,810012,
2016_10_5,30.33,44.22,7.07,27.47,0.68,57.17,-3.52,-2.71,299.52,82.76,100188.61,43.32857142857143,44.22,11.783333333333335,34.3375,17.0,28.585,44.22,810012,
2016_10_6,26.35,37.81,6.82,25.92,0.71,68.31,-4.01,-3.68,300.12,76.72,100183.26,37.642857142857146,37.81,11.366666666666667,32.400000000000006,17.75,34.155,37.81,810012,
2016_10_7,24.69,40.12,8.64,31.61,0.75,45.5,-2.48,-5.1,300.55,74.82,99980.77,35.27142857142857,40.12,14.400000000000002,39.5125,18.75,22.75,40.12,810012,
2016_10_8,27.43,41.7,12.23,32.09,0.78,43.39,-1.36,-9.01,299.75,73.77,99970.91,39.18571428571428,41.7,20.383333333333336,40.112500000000004,19.5,21.695,41.7,810012,
2016_10_9,28.73,42.07,11.11,27.01,0.82,63.18,-3.02,-8.78,297.82,71.66,100144.0,41.042857142857144,42.07,18.516666666666666,33.7625,20.5,31.59,42.07,810012,
2016_10_10,35.48,50.87,11.89,29.43,0.8,74.18,-3.37,-7.67,296.55,69.2,100272.62,50.599999999999994,50.435,19.81666666666667,36.7875,20.0,37.09,50.599999999999994,810012,
2016_10_11,24.69,39.09,9.86,33.71,0.75,51.22,-3.38,-7.72,296.59,76.06,100321.39,35.27142857142857,39.09,16.433333333333334,42.1375,18.75,25.61,42.1375,810012,
2016_10_12,25.22,37.45,8.31,33.5,0.73,37.02,-5.57,-7.92,296.22,83.61,100468.05,36.028571428571425,37.45,13.850000000000001,41.875,18.25,18.51,41.875,810012,
2016_10_13,17.28,28.93,7.11,24.1,0.6,60.76,-7.35,-4.67,297.42,80.22,100587.12,24.685714285714287,28.93,11.850000000000001,30.125,15.0,30.38,30.38,810012,
2016_10_14,23.82,38.68,7.71,27.58,0.65,74.0,-5.6,-4.4,297.79,76.44,100558.08,34.02857142857143,38.68,12.85,34.474999999999994,16.25,37.0,38.68,810012,
2016_10_15,34.77,50.73,8.5,34.22,0.71,117.33,-4.3,-4.19,297.9,77.53,100472.15,49.67142857142858,50.364999999999995,14.166666666666668,42.775,17.75,64.44166666666666,64.44166666666666,810012,
2016_10_16,38.89,56.72,11.85,36.85,0.76,54.47,-4.31,-8.16,299.13,72.36,100282.48,54.8625,53.36,19.75,46.0625,19.0,27.235,54.8625,810012,
2016_10_17,32.5,46.55,10.45,28.19,0.65,46.79,-8.86,-8.94,299.83,70.22,100025.65,46.42857142857143,46.55,17.416666666666668,35.237500000000004,16.25,23.395,46.55,810012,
2016_10_18,11.79,26.97,5.37,15.65,0.44,36.47,-16.56,-6.18,299.47,78.62,99869.48,16.84285714285714,26.97,8.950000000000001,19.5625,11.0,18.235,26.97,810012,
2016_10_19,9.55,27.71,4.23,18.23,0.41,41.0,-13.63,-0.81,299.0,87.85,100024.21,13.642857142857144,27.71,7.050000000000001,22.7875,10.25,20.5,27.71,810012,
2016_10_20,27.16,40.42,8.55,35.99,0.76,56.71,-4.39,-5.05,299.6,76.71,99800.03,38.800000000000004,40.42,14.250000000000002,44.987500000000004,19.0,28.355,44.987500000000004,810012,
2016_10_21,20.93,33.83,9.99,23.85,0.7,35.71,8.04,-7.07,298.73,80.65,99112.87,29.9,33.83,16.650000000000002,29.8125,17.5,17.855,33.83,810012,
2016_10_22,26.76,37.88,7.47,18.54,0.71,59.84,3.24,2.25,298.83,85.3,100005.82,38.228571428571435,37.88,12.45,23.174999999999997,17.75,29.92,38.228571428571435,810012,
2016_10_23,26.72,39.36,7.55,36.4,0.81,26.76,-0.96,-1.36,298.5,87.37,100311.3,38.17142857142857,39.36,12.583333333333334,45.5,20.25,13.38,45.5,810012,
2016_10_24,18.6,28.68,6.36,24.23,0.62,29.35,-3.6,-0.03,298.64,89.67,100433.59,26.571428571428573,28.68,10.600000000000001,30.2875,15.5,14.675,30.2875,810012,
2016_10_25,19.1,27.69,4.77,20.5,0.39,45.91,-3.87,1.97,299.08,90.44,100589.6,27.28571428571429,27.69,7.949999999999999,25.625,9.75,22.955,27.69,810012,
2016_10_26,19.03,27.51,4.99,24.9,0.38,48.08,-5.0,0.31,299.02,90.26,100832.98,27.185714285714287,27.51,8.316666666666668,31.125,9.5,24.04,31.125,810012,
2016_10_27,14.85,23.3,4.97,29.88,0.38,36.38,-3.83,0.45,299.18,87.45,100923.52,21.214285714285715,23.3,8.283333333333333,37.35,9.5,18.19,37.35,810012,
2016_10_28,15.77,26.49,5.68,37.54,0.47,44.65,-3.66,-0.26,299.6,78.79,100825.56,22.52857142857143,26.49,9.466666666666667,46.925,11.75,22.325,46.925,810012,
2016_10_29,37.12,56.93,9.29,42.68,0.92,40.35,-4.86,-8.96,295.9,78.28,101029.37,52.65,53.465,15.483333333333333,53.35,23.0,20.175,53.465,810012,
2016_10_30,29.39,43.99,10.08,28.95,0.84,52.93,-6.76,-6.99,295.05,74.96,101208.34,41.98571428571429,43.99,16.8,36.1875,21.0,26.465,43.99,810012,
2016_10_31,35.07,54.47,12.0,42.33,0.95,60.38,-4.85,-7.49,295.72,73.13,101206.8,50.0875,52.235,20.0,52.912499999999994,23.75,30.19,52.912499999999994,810012,
2016_11_1,26.41,40.76,9.93,32.73,0.75,50.02,-5.23,-9.34,293.88,70.89,101234.45,37.72857142857143,40.76,16.55,40.912499999999994,18.75,25.01,40.912499999999994,810012,
2016_11_2,23.77,38.91,10.06,30.94,0.83,45.84,-4.85,-8.8,292.88,71.89,101278.27,33.957142857142856,38.91,16.76666666666667,38.675000000000004,20.75,22.92,38.91,810012,
2016_11_3,26.88,41.35,10.04,34.89,0.71,53.18,-4.6,-7.57,291.77,70.62,101183.19,38.4,41.35,16.733333333333334,43.6125,17.75,26.59,43.6125,810012,
2016_11_4,37.01,57.16,10.37,55.97,0.74,66.89,-3.29,-3.89,292.66,69.65,100826.27,52.512499999999996,53.58,17.28333333333333,69.9625,18.5,33.445,69.9625,810012,
2016_11_5,40.91,63.34,7.3,60.89,0.79,62.91,-2.57,-1.04,294.66,78.49,100600.21,57.387499999999996,56.67,12.166666666666666,76.1125,19.75,31.455,76.1125,810012,
2016_11_6,34.0,46.72,6.65,33.72,0.53,76.76,-4.56,0.24,296.01,84.35,100776.45,48.57142857142857,46.72,11.083333333333334,42.15,13.25,38.38,48.57142857142857,810012,
2016_11_7,30.96,44.41,6.24,36.43,0.53,63.1,-5.01,-0.41,296.92,85.18,100904.98,44.22857142857143,44.41,10.4,45.5375,13.25,31.55,45.5375,810012,
2016_11_8,34.78,55.23,7.24,44.69,0.84,55.58,-4.12,-7.25,295.32,78.9,101114.04,49.68571428571429,52.614999999999995,12.066666666666668,55.8625,21.0,27.79,55.8625,810012,
2016_11_9,30.18,47.36,8.46,39.87,1.05,40.1,-4.46,-7.89,291.14,73.31,101264.78,43.114285714285714,47.36,14.100000000000001,49.8375,26.25,20.05,49.8375,810012,
2016_11_10,16.19,26.46,5.3,42.32,0.89,22.64,-3.07,-8.53,287.22,80.29,101300.0,23.12857142857143,26.46,8.833333333333334,52.9,22.25,11.32,52.9,810012,
2016_11_11,26.8,39.83,7.29,44.97,0.72,26.33,-4.5,-2.86,291.52,75.0,101079.27,38.285714285714285,39.83,12.15,56.2125,18.0,13.165,56.2125,810012,
2016_11_12,31.95,49.58,8.06,40.51,0.68,56.82,-6.25,0.2,296.41,88.42,101007.09,45.642857142857146,49.58,13.433333333333335,50.637499999999996,17.0,28.41,50.637499999999996,810012,
2016_11_13,27.68,40.59,5.73,30.71,0.54,71.6,-6.04,1.28,297.3,90.33,100947.49,39.542857142857144,40.59,9.55,38.3875,13.5,35.8,40.59,810012,
2016_11_14,29.51,44.96,5.84,56.35,0.61,53.43,-1.83,0.53,297.32,88.83,100852.53,42.15714285714286,44.96,9.733333333333334,70.4375,15.25,26.715,70.4375,810012,
2016_11_15,51.9,79.79,7.59,61.68,1.05,79.2,-3.14,-1.78,297.19,85.61,100880.15,71.125,64.89500000000001,12.65,77.1,26.25,39.6,77.1,810012,
2016_11_16,36.86,53.62,7.31,22.35,0.65,90.66,-8.28,-0.81,296.86,85.33,100985.63,52.325,51.81,12.183333333333334,27.9375,16.25,45.33,52.325,810012,
2016_11_17,35.57,49.02,6.74,27.14,0.57,88.59,-6.71,-1.34,296.93,83.22,100914.75,50.7125,49.02,11.233333333333334,33.925,14.249999999999998,44.295,50.7125,810012,
2016_11_18,37.19,50.18,6.69,29.42,0.58,76.93,-6.84,-0.89,297.33,85.24,100666.94,52.7375,50.09,11.15,36.775000000000006,14.499999999999998,38.465,52.7375,810012,
2016_11_19,26.36,37.96,6.19,33.54,0.52,58.86,-7.24,-0.33,297.97,85.35,100576.9,37.65714285714286,37.96,10.316666666666668,41.925,13.0,29.43,41.925,810012,
2016_11_20,22.0,35.63,6.24,26.78,0.48,60.87,-7.71,0.13,297.66,89.35,100559.5,31.42857142857143,35.63,10.4,33.475,12.0,30.435,35.63,810012,
2016_11_21,15.04,29.31,5.47,21.15,0.41,57.0,-6.51,0.11,297.34,92.6,100548.89,21.485714285714284,29.31,9.116666666666667,26.4375,10.25,28.5,29.31,810012,
2016_11_22,12.83,20.7,5.7,32.52,0.54,30.68,-7.68,-3.02,295.84,92.85,100654.62,18.32857142857143,20.7,9.5,40.650000000000006,13.5,15.34,40.650000000000006,810012,
2016_11_23,10.78,16.45,5.01,35.08,0.73,19.94,-4.82,-10.31,288.52,84.78,101031.69,15.399999999999999,16.45,8.35,43.849999999999994,18.25,9.97,43.849999999999994,810012,
2016_11_24,12.84,23.69,7.88,35.33,0.79,31.87,-4.73,-10.48,285.79,69.9,101231.13,18.34285714285714,23.69,13.133333333333333,44.162499999999994,19.75,15.935,44.162499999999994,810012,
2016_11_25,21.53,37.31,8.15,46.11,0.97,32.11,-4.6,-8.16,287.25,74.06,101030.38,30.75714285714286,37.31,13.583333333333334,57.6375,24.25,16.055,57.6375,810012,
2016_11_26,17.63,28.1,7.34,39.12,0.99,10.98,-3.65,-11.9,285.72,84.7,101013.81,25.185714285714283,28.1,12.233333333333334,48.9,24.75,5.49,48.9,810012,
2016_11_27,13.98,23.98,8.13,34.51,0.86,36.23,-4.29,-9.82,287.62,72.96,100962.11,19.97142857142857,23.98,13.550000000000002,43.137499999999996,21.5,18.115,43.137499999999996,810012,
2016_11_28,28.41,44.91,12.85,42.04,0.79,61.99,-6.33,-7.25,288.85,61.88,101237.77,40.58571428571429,44.91,21.416666666666668,52.55,19.75,30.995,52.55,810012,
2016_11_29,39.83,68.33,14.81,58.52,0.82,33.41,-5.21,-6.78,290.51,75.09,101442.2,56.037499999999994,59.165,24.683333333333334,73.15,20.5,16.705,73.15,810012,
2016_11_30,50.32,87.0,15.21,56.66,0.87,42.53,-3.79,-9.51,289.23,70.64,101538.5,69.15,68.5,25.35,70.82499999999999,21.75,21.265,70.82499999999999,810012,
2016_12_1,67.67,106.38,13.89,52.29,0.97,61.38,-3.85,-8.57,288.86,68.22,101504.37,90.8375,78.19,23.150000000000002,65.3625,24.25,30.69,90.8375,810012,
2016_12_2,63.84,93.99,12.15,52.71,0.95,49.28,-4.88,-6.44,290.22,73.7,101509.75,86.05000000000001,71.995,20.25,65.8875,23.75,24.64,86.05000000000001,810012,
2016_12_3,59.42,90.77,11.69,58.45,1.0,32.19,-3.62,-5.92,291.17,73.08,101357.82,80.525,70.38499999999999,19.483333333333334,73.0625,25.0,16.095,80.525,810012,
2016_12_4,62.33,98.39,12.92,68.24,1.12,36.53,-2.82,-5.73,293.65,67.06,101138.73,84.1625,74.195,21.533333333333335,85.3,28.000000000000004,18.265,85.3,810012,
2016_12_5,67.87,101.54,12.05,73.4,1.24,44.45,-3.49,-5.83,293.83,71.45,101116.51,91.0875,75.77000000000001,20.083333333333336,91.75,31.0,22.225,91.75,810012,
2016_12_6,47.58,77.34,12.47,41.81,0.8,53.47,-5.44,-9.3,290.06,54.81,101415.48,65.725,63.67,20.783333333333335,52.2625,20.0,26.735,65.725,810012,
2016_12_7,75.82,117.33,17.08,60.09,1.02,69.62,-3.78,-6.37,289.09,60.53,101236.59,101.02499999999999,83.66499999999999,28.466666666666665,75.11250000000001,25.5,34.81,101.02499999999999,810012,
2016_12_8,75.5,114.75,15.78,66.63,1.04,69.99,-3.61,-6.5,289.28,57.21,100979.05,100.625,82.375,26.3,83.2875,26.0,34.995,100.625,810012,
2016_12_9,57.02,84.02,12.54,61.69,0.9,60.73,-5.34,-4.68,290.36,60.6,100834.25,77.525,67.00999999999999,20.9,77.1125,22.5,30.365,77.525,810012,
2016_12_10,57.13,92.16,11.83,64.66,0.97,79.22,-5.02,-4.71,291.39,67.9,100973.83,77.6625,71.08,19.71666666666667,80.82499999999999,24.25,39.61,80.82499999999999,810012,
2016_12_11,32.02,53.72,7.53,22.01,0.59,90.75,-7.51,-2.88,292.09,77.48,100937.77,45.74285714285715,51.86,12.55,27.512500000000003,14.75,45.375,51.86,810012,
2016_12_12,20.45,36.25,6.61,30.06,0.49,68.06,-7.2,-1.34,292.83,84.36,100768.02,29.214285714285715,36.25,11.016666666666667,37.574999999999996,12.25,34.03,37.574999999999996,810012,
2016_12_13,35.26,62.6,8.8,61.71,0.77,58.34,-4.33,-3.9,294.18,77.42,100790.6,50.324999999999996,56.3,14.666666666666668,77.1375,19.25,29.17,77.1375,810012,
2016_12_14,39.35,61.42,8.34,42.08,1.03,56.25,-4.7,-9.82,289.53,66.58,101193.0,55.4375,55.71,13.9,52.599999999999994,25.75,28.125,55.71,810012,
2016_12_15,32.45,49.38,9.36,35.52,1.0,65.38,-4.92,-10.06,285.86,63.54,101570.7,46.35714285714286,49.38,15.6,44.400000000000006,25.0,32.69,49.38,810012,
2016_12_16,38.04,57.45,12.95,40.98,0.87,72.57,-5.78,-8.21,285.09,53.74,101763.55,53.8,53.725,21.583333333333332,51.224999999999994,21.75,36.285,53.8,810012,
2016_12_17,37.76,58.11,10.65,53.54,0.79,58.65,-6.33,-4.66,287.64,58.13,101550.03,53.449999999999996,54.055,17.75,66.925,19.75,29.325,66.925,810012,
2016_12_18,33.79,53.64,8.66,48.15,0.69,69.79,-6.34,-2.44,291.64,72.23,101406.36,48.27142857142857,51.82,14.433333333333334,60.1875,17.25,34.895,60.1875,810012,
2016_12_19,25.45,43.3,7.61,51.78,0.65,65.7,-6.53,-1.23,292.77,74.4,101146.55,36.357142857142854,43.3,12.683333333333334,64.725,16.25,32.85,64.725,810012,
2016_12_20,28.68,47.77,8.03,60.17,0.68,59.12,-6.53,-0.99,293.55,72.15,100983.23,40.971428571428575,47.77,13.383333333333333,75.2125,17.0,29.56,75.2125,810012,
2016_12_21,28.45,46.29,5.77,52.02,0.64,36.16,-4.76,-0.76,294.28,85.8,100865.33,40.642857142857146,46.29,9.616666666666667,65.025,16.0,18.08,65.025,810012,
2016_12_22,32.57,45.77,6.08,45.33,1.17,43.96,-3.23,-10.09,291.41,66.41,101101.8,46.52857142857143,45.77,10.133333333333335,56.662499999999994,29.25,21.98,56.662499999999994,810012,
2016_12_23,30.83,47.44,9.01,37.24,1.28,54.43,-7.04,-5.01,290.4,62.95,101206.89,44.042857142857144,47.44,15.016666666666667,46.550000000000004,32.0,27.215,47.44,810012,
2016_12_24,35.17,53.75,8.54,37.37,0.81,60.84,-8.96,-3.44,290.95,72.06,101204.84,50.212500000000006,51.875,14.233333333333333,46.7125,20.25,30.42,51.875,810012,
2016_12_25,31.05,45.75,7.08,40.62,0.61,50.23,-8.07,-1.12,292.39,85.22,101105.84,44.35714285714286,45.75,11.8,50.775,15.25,25.115,50.775,810012,
2016_12_26,35.13,57.18,7.6,52.52,0.77,58.56,-4.67,-4.73,292.77,76.82,101083.07,50.1625,53.59,12.666666666666666,65.65,19.25,29.28,65.65,810012,
2016_12_27,17.41,34.72,8.01,32.54,0.98,31.82,-4.28,-13.56,285.3,60.86,101403.27,24.871428571428574,34.72,13.35,40.675,24.5,15.91,40.675,810012,
2016_12_28,35.74,55.57,11.46,40.25,0.85,53.2,-4.92,-8.31,283.45,57.16,101489.68,50.925000000000004,52.785,19.1,50.3125,21.25,26.6,52.785,810012,
2016_12_29,41.35,61.29,14.84,45.84,0.84,62.2,-4.95,-8.97,285.4,49.9,101663.1,57.9375,55.644999999999996,24.733333333333334,57.300000000000004,21.0,31.1,57.9375,810012,
2016_12_30,43.1,69.97,14.22,63.81,0.88,52.23,-4.79,-7.16,286.91,51.28,101639.5,60.125,59.985,23.700000000000003,79.7625,22.0,26.115,79.7625,810012,
2016_12_31,52.54,84.18,12.28,69.85,0.97,63.05,-4.99,-4.59,289.67,63.5,101565.48,71.925,67.09,20.466666666666665,87.3125,24.25,31.525,87.3125,810012,
2017_1_1,25.84,44.23,8.1,34.92,0.59,63.98,-6.42,-2.73,291.71,78.61,101420.69,36.91428571428572,44.23,13.5,43.650000000000006,14.75,31.99,44.23,810012,
2017_1_2,33.18,56.3,9.86,59.5,0.74,55.61,-4.41,-2.15,293.2,75.25,101296.14,47.4,53.15,16.433333333333334,74.375,18.5,27.805,74.375,810012,
2017_1_3,41.34,63.96,8.95,48.88,0.87,55.98,-6.15,-2.46,292.8,79.15,101237.61,57.925000000000004,56.980000000000004,14.916666666666666,61.1,21.75,27.99,61.1,810012,
2017_1_4,27.73,44.15,7.39,30.73,0.62,73.0,-7.74,-1.99,293.01,77.6,101073.74,39.614285714285714,44.15,12.316666666666666,38.4125,15.5,36.5,44.15,810012,
